,active,age,birth_city,birth_country,birth_date,birth_state,college,depth_chart_order,depth_chart_position,espn_id,fantasy_data_id,fantasy_positions,first_name,gsis_id,hashtag,height,high_school,injury_body_part,injury_notes,injury_start_date,injury_status,last_name,metadata,news_updated,number,pandascore_id,player_id,position,practice_description,practice_participation,rotowire_id,rotoworld_id,search_first_name,search_full_name,search_last_name,search_rank,sport,sportradar_id,stats_id,status,swish_id,team,weight,yahoo_id,years_exp
7950,True,26.0,,,1996-08-02,,USC,,,3912544.0,20961.0,[<NFLPosition.DB: 'DB'>],Marvell,,#marvelltell-NFL-CIN-39,74,Encino Crespi (CA),,,,InjuryStatus.NA,Tell,,1659548726284.0,39.0,,6143,NFLPosition.CB,,PracticeParticipation.NA,13764.0,,marvell,marvelltell,tell,9999999.0,Sport.NFL,8d44783d-6149-4e6c-8a5f-5fead0ec7677,,NFLPlayerStatus.ACTIVE,880042.0,NFLTeam.CIN,195,31976.0,3.0
7951,True,33.0,,,1988-08-08,,West Texas A&M,,,13483.0,11369.0,"[<NFLPosition.OT: 'OT'>, <NFLPosition.OL: 'OL'>]",J'Marcus,00-0027609,#jmarcuswebb-NFL-FA-0,79,North (TX),,,,InjuryStatus.NA,Webb,,1572637848517.0,0.0,,589,NFLPosition.OT,,PracticeParticipation.NA,6794.0,,jmarcus,jmarcuswebb,webb,9999999.0,Sport.NFL,1ed30e79-c25f-4ce1-a17f-94a4bf6d3686,,NFLPlayerStatus.ACTIVE,,NFLTeam.NA,320,24194.0,12.0
7952,False,27.0,,,1990-05-27,,Syracuse,,,17076.0,16229.0,[<NFLPosition.DB: 'DB'>],Keon,,#keonlyn-NFL-FA-29,"6'1""",,,,,InjuryStatus.NA,Lyn,,,29.0,,1968,NFLPosition.CB,,PracticeParticipation.NA,,,keon,keonlyn,lyn,9999999.0,Sport.NFL,d3040fee-a9ea-4478-800d-31a5a5e1a5f5,,NFLPlayerStatus.INACTIVE,,NFLTeam.NA,200,27907.0,0.0
7953,True,29.0,,,1993-11-17,,Kansas State,2.0,RWR,4036416.0,20150.0,[<NFLPosition.WR: 'WR'>],Byron,00-0034297,#byronpringle-NFL-CHI-13,73,Robinson (FL),,,,InjuryStatus.NA,Pringle,,1669642556591.0,13.0,,5199,NFLPosition.WR,,PracticeParticipation.NA,12504.0,,byron,byronpringle,pringle,531.0,Sport.NFL,9e55ec9a-ce18-4b4b-b69f-e2d82c219846,913826.0,NFLPlayerStatus.ACTIVE,913826.0,NFLTeam.CHI,203,31496.0,4.0
7954,False,32.0,,,1989-07-11,,Penn State,,,14963.0,13880.0,[<NFLPosition.DL: 'DL'>],Devon,,#devonstill-NFL-FA-0,77,Howard Tech (DE),,,,InjuryStatus.NA,Still,,,0.0,,1072,NFLPosition.DE,,PracticeParticipation.NA,8155.0,,devon,devonstill,still,9999999.0,Sport.NFL,c2df71d8-5dab-4a83-82e9-18cd7f7a0190,406179.0,NFLPlayerStatus.INJURED_RESERVE,,NFLTeam.NA,305,25763.0,10.0
7955,True,26.0,,,1995-05-14,,Southern Nazarene,,,4294246.0,20465.0,[<NFLPosition.OL: 'OL'>],Will,00-0034475,#willhouse-NFL-FA-60,74,Cleburne,,,,InjuryStatus.NA,House,,,60.0,,5523,NFLPosition.G,,PracticeParticipation.NA,13211.0,,will,willhouse,house,9999999.0,Sport.NFL,bb6dc980-e124-4548-9344-cd67803b146a,,NFLPlayerStatus.ACTIVE,,NFLTeam.NA,284,31303.0,4.0
7956,True,28.0,,,1993-10-18,,Syracuse,,,2577606.0,17205.0,[<NFLPosition.DL: 'DL'>],Eric,,#ericcrume-NFL-FA-72,72,Central (MI),,,,InjuryStatus.NA,Crume,,,72.0,,2737,NFLPosition.DT,,PracticeParticipation.NA,10794.0,,eric,ericcrume,crume,9999999.0,Sport.NFL,d6ba0f0b-812e-4a60-89b6-0fe5aecd9808,,NFLPlayerStatus.ACTIVE,,NFLTeam.NA,330,28846.0,7.0
7957,True,24.0,,,1998-12-15,,Montana State,3.0,LOLB,,,[<NFLPosition.LB: 'LB'>],Daniel,,#danielhardy-NFL-LAR-44,75,Valley Catholic (OR),,,,InjuryStatus.NA,Hardy,,1670098531476.0,44.0,,8520,NFLPosition.LB,,PracticeParticipation.NA,16287.0,,daniel,danielhardy,hardy,9999999.0,Sport.NFL,a4ff5690-ba65-4edf-b97b-b001667e1bc5,,NFLPlayerStatus.ACTIVE,1120587.0,NFLTeam.LAR,240,,0.0
7958,True,33.0,,,1988-12-12,,Florida Atlantic,,,15009.0,14269.0,[<NFLPosition.RB: 'RB'>],Alfred,00-0029141,#alfredmorris-NFL-FA-41,70,Pine Forest (FL),,,,InjuryStatus.NA,Morris,,1629211244340.0,41.0,,1170,NFLPosition.RB,,PracticeParticipation.NA,8089.0,7618.0,alfred,alfredmorris,morris,9999999.0,Sport.NFL,bd10efdf-d8e7-4e23-ab1a-1e42fb65131b,382365.0,NFLPlayerStatus.ACTIVE,,NFLTeam.NA,224,25883.0,10.0
7959,True,23.0,,,1999-03-16,,LSU,,,,,[<NFLPosition.RB: 'RB'>],Tory,,#torycarter-NFL-FA-44,72,Lee County (LA),,,,InjuryStatus.NA,Carter,,1670365206702.0,44.0,,7852,NFLPosition.FB,,PracticeParticipation.NA,15562.0,,tory,torycarter,carter,9999999.0,Sport.NFL,1e8324fc-540c-4a95-855a-8c0afcb4957e,,NFLPlayerStatus.ACTIVE,976645.0,NFLTeam.NA,229,,1.0
7960,False,36.0,,,1984-04-20,,Notre Dame,,,9639.0,1545.0,[<NFLPosition.TE: 'TE'>],Anthony,,#anthonyfasano-NFL-FA-80,"6'4""",Verona (NJ),,,,InjuryStatus.NA,Fasano,,1515181501373.0,80.0,,51,NFLPosition.TE,,PracticeParticipation.NA,4755.0,,anthony,anthonyfasano,fasano,9999999.0,Sport.NFL,04eb8101-538f-44ac-ba09-ce30b5344fc2,217412.0,NFLPlayerStatus.INACTIVE,,NFLTeam.NA,258,7802.0,14.0
7961,True,27.0,,,1994-07-20,,"Miami, O.",,,3052494.0,20680.0,[<NFLPosition.WR: 'WR'>],Jared,00-0034862,#jaredmurphy-NFL-FA-9,70,Columbia City,,,,InjuryStatus.NA,Murphy,,,9.0,,5775,NFLPosition.WR,,PracticeParticipation.NA,13374.0,,jared,jaredmurphy,murphy,9999999.0,Sport.NFL,500013c9-9913-4e17-b113-a88527a57522,744057.0,NFLPlayerStatus.ACTIVE,,NFLTeam.NA,182,31772.0,4.0
7962,True,,,,,,,,,,,[<NFLPosition.DEF: 'DEF'>],Chicago,,,,,,,,InjuryStatus.NA,Bears,,,,,CHI,NFLPosition.DEF,,PracticeParticipation.NA,,,,,,,Sport.NFL,,,NFLPlayerStatus.NA,,NFLTeam.CHI,,,
7963,False,24.0,,,1993-08-23,,Memphis,,,2575611.0,17149.0,[<NFLPosition.DL: 'DL'>],Terry,,#terryredden-NFL-FA-62,"6'2""",,,,,InjuryStatus.NA,Redden,,,62.0,,2681,NFLPosition.DT,,PracticeParticipation.NA,,,terry,terryredden,redden,9999999.0,Sport.NFL,69a521b9-7197-4bbe-b6be-50338f13f554,,NFLPlayerStatus.INACTIVE,,NFLTeam.NA,270,28736.0,0.0
7964,True,31.0,,,1991-05-02,,Texas Tech,2.0,LDT,17068.0,16067.0,[<NFLPosition.DL: 'DL'>],Kerry,00-0030946,#kerryhyder-NFL-SF-92,74,Lyndon B. Johnson (TX),,,,InjuryStatus.QUESTIONABLE,Hyder,,1670806560358.0,92.0,,1857,NFLPosition.DE,,PracticeParticipation.NA,9403.0,9797.0,kerry,kerryhyder,hyder,9999999.0,Sport.NFL,e00a7f77-8320-4415-8c71-ba9c5d0240b8,,NFLPlayerStatus.ACTIVE,509233.0,NFLTeam.SF,275,27862.0,8.0
7965,True,23.0,,,1998-12-21,,South Carolina,,,,,[<NFLPosition.RB: 'RB'>],ZaQuandre,,#zaquandrewhite-NFL-FA-47,73,North Fort Myers (FL),,,,InjuryStatus.NA,White,{'source_id': '2e0fc324-487e-4e49-a8f7-d3fe4dc2b24b'},1666041635061.0,47.0,,8173,NFLPosition.RB,,PracticeParticipation.NA,15801.0,,zaquandre,zaquandrewhite,white,9999999.0,Sport.NFL,434b6750-d3b1-11ec-96a0-c3471a31202c,,NFLPlayerStatus.ACTIVE,1058764.0,NFLTeam.NA,215,,0.0
7966,False,25.0,,,1993-02-02,,West Virginia,,,2581823.0,18302.0,[<NFLPosition.LB: 'LB'>],Shaq,,#shaqpetteway-NFL-FA-56,"6'0""",,,,,InjuryStatus.NA,Petteway,,,56.0,,3535,NFLPosition.ILB,,PracticeParticipation.NA,11486.0,,shaq,shaqpetteway,petteway,9999999.0,Sport.NFL,8ea98a52-5d1b-4682-b7e5-321c478daed4,,NFLPlayerStatus.INACTIVE,,NFLTeam.NA,230,29526.0,0.0
7967,True,28.0,,,1993-12-16,,Pittsburgh,,,3045163.0,19158.0,[<NFLPosition.TE: 'TE'>],Scott,00-0033240,#scottorndoff-NFL-FA-86,76,Seton-LaSalle (PA),,,,InjuryStatus.NA,Orndoff,,1576543226959.0,86.0,,4309,NFLPosition.TE,,PracticeParticipation.NA,11894.0,12535.0,scott,scottorndoff,orndoff,9999999.0,Sport.NFL,355bf682-53b6-46c1-8052-eaf75c805278,733680.0,NFLPlayerStatus.ACTIVE,,NFLTeam.NA,255,30388.0,5.0
7968,True,27.0,,,1994-10-11,,Oklahoma State,,,3122439.0,21285.0,[<NFLPosition.DL: 'DL'>],Jarrell, 00-0035046,#jarrellowens-NFL-FA-0,75,Palestine,,,,InjuryStatus.NA,Owens,,,0.0,,6447,NFLPosition.DE,,PracticeParticipation.NA,14141.0,,jarrell,jarrellowens,owens,9999999.0,Sport.NFL,624218c7-a654-412f-9ebe-c574c4e74c0f,,NFLPlayerStatus.ACTIVE,,NFLTeam.NA,262,32285.0,3.0
7969,True,26.0,,,1996-10-23,,Sam Houston State,,,3933568.0,21311.0,[<NFLPosition.WR: 'WR'>],Davion, 00-0035101,#daviondavis-NFL-HOU-16,71,Hutto (TX),,,,InjuryStatus.NA,Davis,,1664927745237.0,16.0,,6380,NFLPosition.WR,,PracticeParticipation.NA,14048.0,,davion,daviondavis,davis,9999999.0,Sport.NFL,95f9c4fe-b5b0-4075-bdd8-f5b458373df6,891229.0,NFLPlayerStatus.ACTIVE,891229.0,NFLTeam.HOU,199,32141.0,3.0
7970,True,24.0,,,1997-02-24,,Central Arkansas,,,4032222.0,22255.0,[<NFLPosition.OL: 'OL'>],Hunter,,#hunterwatts-NFL-FA-77,79,John Marshall (TX),,,,InjuryStatus.NA,Watts,,,77.0,,7256,NFLPosition.OT,,PracticeParticipation.NA,14895.0,,hunter,hunterwatts,watts,9999999.0,Sport.NFL,2112c2a7-9fef-4600-919f-14e9ff22a00a,,NFLPlayerStatus.INACTIVE,,NFLTeam.NA,320,32931.0,2.0
7971,False,33.0,,,1988-06-16,,Oklahoma,,,13228.0,11026.0,[<NFLPosition.TE: 'TE'>],Jermaine,00-0027873,#jermainegresham-NFL-FA-84,77,Ardmore (OK),,,,InjuryStatus.NA,Gresham,,1552323322959.0,84.0,,530,NFLPosition.TE,,PracticeParticipation.NA,6455.0,5549.0,jermaine,jermainegresham,gresham,9999999.0,Sport.NFL,b44773b9-af17-4d6c-a453-132e20849712,333278.0,NFLPlayerStatus.INACTIVE,,NFLTeam.NA,260,23996.0,12.0
7972,True,28.0,,,1994-11-24,,Alabama,1.0,C,3054842.0,20008.0,[<NFLPosition.OL: 'OL'>],Bradley,00-0034281,#bradleybozeman-NFL-CAR-56,77,Handley (AL),,,,InjuryStatus.NA,Bozeman,,1662577511093.0,56.0,,5298,NFLPosition.OL,,PracticeParticipation.NA,12854.0,,bradley,bradleybozeman,bozeman,9999999.0,Sport.NFL,20c1c6e8-509a-46a6-8edf-d402d56c20b2,,NFLPlayerStatus.ACTIVE,750832.0,NFLTeam.CAR,325,31185.0,4.0
7973,True,24.0,,,1997-10-27,,East Carolina,,,,22241.0,"[<NFLPosition.LB: 'LB'>, <NFLPosition.DL: 'DL'>]",Kendall,,#kendallfutrell-NFL-FA-79,74,South Central (NC),,,,InjuryStatus.NA,Futrell,,1596769250019.0,79.0,,7240,NFLPosition.DE,,PracticeParticipation.NA,14899.0,,kendall,kendallfutrell,futrell,9999999.0,Sport.NFL,eec103be-3166-486c-a89a-bddf0c4b1397,,NFLPlayerStatus.ACTIVE,,NFLTeam.NA,226,33205.0,2.0
7974,True,29.0,,,1992-08-18,,Oregon,,,2576972.0,18600.0,[<NFLPosition.LB: 'LB'>],Christian,,#christianfrench-NFL-FA-48,77,John F. Kennedy,,,,InjuryStatus.NA,French,,,48.0,,4816,NFLPosition.OLB,,PracticeParticipation.NA,12412.0,,christian,christianfrench,french,9999999.0,Sport.NFL,2d247baf-054e-4130-a884-b7579825f945,,NFLPlayerStatus.ACTIVE,,NFLTeam.NA,250,29816.0,6.0
7975,True,,,,,,,,,,,[<NFLPosition.DEF: 'DEF'>],Kansas City,,,,,,,,InjuryStatus.NA,Chiefs,,,,,KC,NFLPosition.DEF,,PracticeParticipation.NA,,,,,,,Sport.NFL,,,NFLPlayerStatus.NA,,NFLTeam.KC,,,
7976,False,30.0,,,1990-05-29,,Louisiana-Lafayette,,,14904.0,14122.0,[<NFLPosition.TE: 'TE'>],Ladarius,00-0029275,#ladariusgreen-NFL-FA-89,"6'6""",Booker T. Washington (FL),,,,InjuryStatus.NA,Green,,,89.0,,1139,NFLPosition.TE,,PracticeParticipation.NA,8113.0,7568.0,ladarius,ladariusgreen,green,9999999.0,Sport.NFL,7ee060f9-4c69-4611-9d6d-3b139e06c82a,468704.0,NFLPlayerStatus.INACTIVE,,NFLTeam.NA,240,25820.0,8.0
7977,True,27.0,,,1994-11-11,,West Virginia,,,3045217.0,20256.0,[<NFLPosition.OL: 'OL'>],Kyle,00-0034579,#kylebosch-NFL-FA-61,77,St. Francis,,,,InjuryStatus.NA,Bosch,,,61.0,,5509,NFLPosition.G,,PracticeParticipation.NA,12659.0,,kyle,kylebosch,bosch,9999999.0,Sport.NFL,851670a6-111c-4678-b4b6-60c2f813cbe7,,NFLPlayerStatus.ACTIVE,,NFLTeam.NA,298,31304.0,4.0
7978,True,27.0,,,1994-12-18,,Ball State,,,3042693.0,20235.0,"[<NFLPosition.LB: 'LB'>, <NFLPosition.DL: 'DL'>]",Anthony,00-0034157,#anthonywinbush-NFL-FA-56,73,Warren Central,,,,InjuryStatus.NA,Winbush,,,56.0,,5506,NFLPosition.DE,,PracticeParticipation.NA,12963.0,13399.0,anthony,anthonywinbush,winbush,9999999.0,Sport.NFL,87c4fed4-d126-4c71-96ec-54d5d8d717bb,,NFLPlayerStatus.ACTIVE,,NFLTeam.NA,240,31355.0,4.0
7979,True,25.0,,,1997-12-04,,Ohio,,,,,[<NFLPosition.TE: 'TE'>],Armani,,#armanirogers-NFL-WAS-88,77,Hamilton (CA),,,,InjuryStatus.IR,Rogers,,1668916824123.0,88.0,,8665,NFLPosition.TE,,PracticeParticipation.NA,16362.0,,armani,armanirogers,rogers,517.0,Sport.NFL,6a3edb00-ca63-11ec-bdda-4fe5bed84950,,NFLPlayerStatus.INACTIVE,944636.0,NFLTeam.WAS,225,,0.0
7980,True,25.0,,,1997-12-02,,Iowa,2.0,RILB,,,[<NFLPosition.LB: 'LB'>],Nick,,#nickniemann-NFL-LAC-31,75,Sycamore (IL),,,,InjuryStatus.NA,Niemann,,1620665466995.0,31.0,,7807,NFLPosition.LB,,PracticeParticipation.NA,15603.0,,nick,nickniemann,niemann,9999999.0,Sport.NFL,30bfd566-e867-4ee7-bf19-d36794ed39f1,,NFLPlayerStatus.ACTIVE,923925.0,NFLTeam.LAC,244,,1.0
7981,True,23.0,,,1999-03-31,,Georgia State,,,,,[<NFLPosition.TE: 'TE'>],Roger,,#rogercarter-NFL-LAR-49,74,Blythewood (SC),,,,InjuryStatus.NA,Carter,,1669685747144.0,49.0,,8747,NFLPosition.TE,,PracticeParticipation.NA,15982.0,,roger,rogercarter,carter,9999999.0,Sport.NFL,7f937980-d20a-11ec-b088-a57acd83a59a,,NFLPlayerStatus.ACTIVE,1056554.0,NFLTeam.LAR,250,,0.0
7982,True,27.0,,,1995-03-21,,Cincinnati,,,3125816.0,20335.0,[<NFLPosition.DB: 'DB'>],Linden,00-0034130,#lindenstephens-NFL-FA-40,72,Euclid (OH),,,,InjuryStatus.NA,Stephens,,1640094925262.0,40.0,,5474,NFLPosition.DB,,PracticeParticipation.NA,12699.0,,linden,lindenstephens,stephens,9999999.0,Sport.NFL,1163ba47-560b-4705-82be-69967c4fc096,,NFLPlayerStatus.ACTIVE,827742.0,NFLTeam.NA,193,31415.0,4.0
7983,True,24.0,,,1997-12-15,,Florida,,,4034945.0,20846.0,[<NFLPosition.LB: 'LB'>],Vosean, 00-0035271,#voseanjoseph-NFL-FA-50,73,Miami Norland (FL),,,,InjuryStatus.NA,Joseph,,1599258654324.0,50.0,,5907,NFLPosition.OLB,,PracticeParticipation.NA,13506.0,,vosean,voseanjoseph,joseph,1563.0,Sport.NFL,0daacac7-7fd7-4ceb-9c2c-c7eb24e929e7,,NFLPlayerStatus.INACTIVE,,NFLTeam.NA,230,31979.0,3.0
7984,True,23.0,,,1998-10-01,,Alabama,,,,,[<NFLPosition.LS: 'LS'>],Thomas,,#thomasfletcher-NFL-FA-46,73,IMG Academy (FL),,,,InjuryStatus.NA,Fletcher,,1655424957232.0,46.0,,7781,NFLPosition.LS,,PracticeParticipation.NA,15627.0,,thomas,thomasfletcher,fletcher,9999999.0,Sport.NFL,3ed3f6b8-324f-4fce-ae91-b8a2836f6eff,,NFLPlayerStatus.ACTIVE,973973.0,NFLTeam.NA,235,,1.0
7985,True,27.0,,,1994-01-28,,Maryland,,,2976220.0,19445.0,[<NFLPosition.DB: 'DB'>],Alvin,,#alvinhill-NFL-FA-42,72,Luella (GA),,,,InjuryStatus.NA,Hill,,,42.0,,4561,NFLPosition.CB,,PracticeParticipation.NA,,,alvin,alvinhill,hill,9999999.0,Sport.NFL,ee039c9e-622f-4b57-b9ec-894069eefc91,,NFLPlayerStatus.ACTIVE,,NFLTeam.NA,200,30543.0,5.0
7986,True,33.0,,,1988-09-06,,Texas,,,14152.0,13400.0,[<NFLPosition.LB: 'LB'>],Sam,00-0028041,#samacho-NFL-FA-96,75,St. Mark's (TX),,,,InjuryStatus.NA,Acho,,1573002016541.0,96.0,,969,NFLPosition.LB,,PracticeParticipation.NA,7454.0,,sam,samacho,acho,9999999.0,Sport.NFL,94cbc2c8-07e4-4779-851b-b657b46a7920,399354.0,NFLPlayerStatus.ACTIVE,,NFLTeam.NA,259,24890.0,11.0
7987,False,28.0,,,1989-08-11,,Virginia,,,15142.0,14402.0,[<NFLPosition.DL: 'DL'>],Matt,,#mattconrath-NFL-FA-71,"6'7""",,,,,InjuryStatus.NA,Conrath,,,71.0,,1198,NFLPosition.DT,,PracticeParticipation.NA,,,matt,mattconrath,conrath,9999999.0,Sport.NFL,d228c128-0237-40d0-8f8e-d82fbb852bf5,,NFLPlayerStatus.INACTIVE,,NFLTeam.NA,290,26344.0,3.0
7988,True,23.0,,,1998-10-12,,Iowa State,,,,,[<NFLPosition.K: 'K'>],Andrew,,#andrewmevis-NFL-FA-4,71,Warsaw Community (IN),,,,InjuryStatus.NA,Mevis,,1659127839978.0,4.0,,8775,NFLPosition.K,,PracticeParticipation.NA,16349.0,,andrew,andrewmevis,mevis,9999999.0,Sport.NFL,9681deb0-cbb7-11ec-88c8-199e5defa0d2,,NFLPlayerStatus.ACTIVE,1051214.0,NFLTeam.NA,205,,0.0
7989,True,25.0,,,1996-03-01,,Middle Tennessee,,,,21699.0,[<NFLPosition.WR: 'WR'>],Tavonn,,#tavonnsalter-NFL-FA-0,74,Stephenson (GA),,,,InjuryStatus.NA,Salter,{'rookie_year': '2019'},,0.0,,6755,NFLPosition.WR,,PracticeParticipation.NA,,,tavonn,tavonnsalter,salter,9999999.0,Sport.NFL,b4d7e21a-4a00-4a0a-85c4-0c394b4ad879,,NFLPlayerStatus.INACTIVE,,NFLTeam.NA,194,32658.0,3.0
7990,True,22.0,,,2000-03-29,,Oklahoma,2.0,WLB,,,[<NFLPosition.LB: 'LB'>],Brian,,#brianasamoah-NFL-MIN-33,72,St. Francis De Sales (OH),,,,InjuryStatus.NA,Asamoah,{'source_id': '62507539-1933-480b-b3d3-9e33d37f0ec6'},1651282833246.0,33.0,,8283,NFLPosition.LB,,PracticeParticipation.NA,15993.0,,brian,brianasamoah,asamoah,9999999.0,Sport.NFL,b6a3e040-ad0b-4242-82a4-871ba158644b,,NFLPlayerStatus.ACTIVE,1125630.0,NFLTeam.MIN,226,,0.0
7991,True,23.0,,,1998-03-25,,Portland State,,,3910630.0,21863.0,[<NFLPosition.TE: 'TE'>],Charlie,,#charlietaumoepeau-NFL-FA-43,75,Federal Way (WA),,,,InjuryStatus.NA,Taumoepeau,,1647537605983.0,43.0,,6932,NFLPosition.TE,,PracticeParticipation.NA,14633.0,,charlie,charlietaumoepeau,taumoepeau,9999999.0,Sport.NFL,f0a9018a-4429-4c02-a4ed-04df77b4a389,,NFLPlayerStatus.ACTIVE,,NFLTeam.NA,245,33096.0,2.0
7992,True,29.0,,,1993-02-19,,South Carolina,,,3025433.0,16887.0,[<NFLPosition.RB: 'RB'>],Mike,00-0032063,#mikedavis-NFL-FA-0,69,Stephenson (GA),,,,InjuryStatus.NA,Davis,,1670691042844.0,0.0,,2431,NFLPosition.RB,,PracticeParticipation.NA,10083.0,10378.0,mike,mikedavis,davis,201.0,Sport.NFL,e311a7a2-eddb-439c-86b4-b1f1984186bc,694015.0,NFLPlayerStatus.ACTIVE,694015.0,NFLTeam.NA,223,28514.0,7.0
7993,True,25.0,,,1996-08-19,,San Diego State,,,3139926.0,20127.0,[<NFLPosition.DB: 'DB'>],Kameron,00-0034556,#kameronkelly-NFL-FA-29,74,Wylie (TX),,,,InjuryStatus.NA,Kelly,,1576869348765.0,29.0,,5489,NFLPosition.FS,,PracticeParticipation.NA,12837.0,,kameron,kameronkelly,kelly,9999999.0,Sport.NFL,1ad00b25-912a-4e92-b585-906594f3020e,,NFLPlayerStatus.ACTIVE,,NFLTeam.NA,205,31294.0,4.0
7994,False,28.0,,,1992-02-28,,Norfolk State,,,2507931.0,17364.0,[<NFLPosition.DB: 'DB'>],Keenan,,#keenanlambert-NFL-FA-38,"6'0""",Maury,,,,InjuryStatus.NA,Lambert,,,38.0,,2896,NFLPosition.S,,PracticeParticipation.NA,10666.0,,keenan,keenanlambert,lambert,9999999.0,Sport.NFL,8f5311f9-d634-434f-a2f1-a9b817172c43,,NFLPlayerStatus.INACTIVE,,NFLTeam.NA,209,28711.0,5.0
7995,True,29.0,,,1992-11-12,,Michigan State,,,2576258.0,18140.0,[<NFLPosition.OL: 'OL'>],Donavon,,#donavonclark-NFL-FA-63,76,Finneytown (OH),,,,InjuryStatus.NA,Clark,,1532551201848.0,63.0,,3379,NFLPosition.G,,PracticeParticipation.NA,11240.0,,donavon,donavonclark,clark,9999999.0,Sport.NFL,32db6282-fecb-409a-8fa7-e898f62051e5,,NFLPlayerStatus.ACTIVE,,NFLTeam.NA,315,29458.0,6.0
7996,False,26.0,,,1992-08-08,,Montana,,,,17563.0,[<NFLPosition.LB: 'LB'>],Zack,,#zackwagenmann-NFL-FA-49,"6'3""",,,,,InjuryStatus.NA,Wagenmann,,,49.0,,3015,NFLPosition.OLB,,PracticeParticipation.NA,10340.0,,zack,zackwagenmann,wagenmann,9999999.0,Sport.NFL,5a3b0ec0-2bbe-4d38-9ac6-50947c56c07a,,NFLPlayerStatus.INACTIVE,,NFLTeam.NA,258,28814.0,2.0
7997,False,27.0,,,1994-04-29,,Miami,,,2969958.0,18499.0,[<NFLPosition.DB: 'DB'>],Tracy,,#tracyhoward-NFL-FA-36,71,Miramar (FL),,,,InjuryStatus.NA,Howard,,1525992601330.0,36.0,,3696,NFLPosition.FS,,PracticeParticipation.NA,11365.0,,tracy,tracyhoward,howard,9999999.0,Sport.NFL,2371d124-7c43-4af0-b893-0c1485345fa8,691579.0,NFLPlayerStatus.INACTIVE,,NFLTeam.NA,192,29667.0,6.0
7998,False,33.0,,,1987-03-25,,Wyoming,,,13860.0,13576.0,[<NFLPosition.DL: 'DL'>],Mitch,00-0027573,#mitchunrein-NFL-FA-98,"6'4""",Eaton (CO),,,,InjuryStatus.NA,Unrein,,1552512058052.0,98.0,,1006,NFLPosition.DE,,PracticeParticipation.NA,7319.0,,mitch,mitchunrein,unrein,9999999.0,Sport.NFL,d867198a-36ec-4a99-9037-a093216f99d8,323806.0,NFLPlayerStatus.INACTIVE,,NFLTeam.NA,301,24451.0,10.0
7999,True,26.0,,,1996-05-16,,Washington State,2.0,QB,4038524.0,20880.0,[<NFLPosition.QB: 'QB'>],Gardner, 00-0035289,#gardnerminshew-NFL-PHI-10,73,Brandon (MS),,,,InjuryStatus.NA,Minshew,,1671040529346.0,10.0,,6011,NFLPosition.QB,,PracticeParticipation.NA,13741.0,14235.0,gardner,gardnerminshew,minshew,348.0,Sport.NFL,dabb52c0-455b-48fe-996b-abf758120623,867303.0,NFLPlayerStatus.ACTIVE,867303.0,NFLTeam.PHI,225,32010.0,3.0
8000,False,30.0,,,1990-08-17,,Notre Dame,,,16754.0,16354.0,[<NFLPosition.OL: 'OL'>],Chris,,#chriswatt-NFL-FA-65,"6'3""",Glenbard West (IL),,,,InjuryStatus.NA,Watt,,,65.0,,2056,NFLPosition.C,,PracticeParticipation.NA,9441.0,,chris,chriswatt,watt,9999999.0,Sport.NFL,d79fc231-485f-40f8-9491-d4f6651ab6dd,,NFLPlayerStatus.INACTIVE,,NFLTeam.NA,310,27617.0,6.0
8001,True,25.0,,,1997-03-27,,Colorado State,,,3915399.0,20988.0,[<NFLPosition.WR: 'WR'>],Preston, 00-0035350,#prestonwilliams-NFL-CAR-85,77,Lovejoy (GA),,,,InjuryStatus.NA,Williams,,1662400536740.0,85.0,,6148,NFLPosition.WR,,PracticeParticipation.NA,13445.0,14171.0,preston,prestonwilliams,williams,9999999.0,Sport.NFL,497758de-5f0b-481f-8c68-7aa5e21df322,877244.0,NFLPlayerStatus.ACTIVE,877244.0,NFLTeam.CAR,215,32447.0,3.0
8002,True,30.0,,,1992-11-06,,Samford,,,2972144.0,18481.0,[<NFLPosition.DL: 'DL'>],Michael,00-0032574,#michaelpierce-NFL-BAL-58,72,Daphne (AL),,,,InjuryStatus.IR,Pierce,,1664487035741.0,58.0,,3681,NFLPosition.DT,,PracticeParticipation.NA,11313.0,,michael,michaelpierce,pierce,9999999.0,Sport.NFL,9aa0b292-f4ad-4517-83e9-717567edec19,,NFLPlayerStatus.INACTIVE,602833.0,NFLTeam.BAL,355,29759.0,6.0
8003,False,27.0,,,1994-10-25,,UCLA,,,2971592.0,19474.0,[<NFLPosition.DB: 'DB'>],Marcus,00-0033671,#marcusrios-NFL-FA-38,71,Cosumnes Oak (CA),,,,InjuryStatus.NA,Rios,,1537318804263.0,38.0,,4587,NFLPosition.CB,,PracticeParticipation.NA,12107.0,,marcus,marcusrios,rios,9999999.0,Sport.NFL,980aabf5-3127-4b80-83e7-ac91327e848e,,NFLPlayerStatus.INACTIVE,,NFLTeam.NA,181,30821.0,5.0
